Time(s),Raw_EMG,RMS,Normalized_RMS
5.206,0,913.1,0.22
5.212,0,912.09,0.22
5.216,0,911.56,0.22
5.221,19,911.56,0.22
5.226,0,911.56,0.22
5.231,0,911.36,0.22
5.236,0,910.3,0.22
5.241,0,902.62,0.22
5.246,0,896.37,0.22
5.251,345,896.39,0.22
5.256,0,896.26,0.22
5.261,0,894.98,0.22
5.266,0,894.07,0.22
5.271,0,894.07,0.22
5.277,0,894.07,0.22
5.282,0,894.07,0.22
5.287,0,894.06,0.22
5.292,0,894.06,0.22
5.297,221,894.13,0.22
5.302,301,894.26,0.22
5.307,0,893.06,0.22
5.312,0,892.92,0.22
5.317,0,892.7,0.22
5.322,0,885.39,0.22
5.327,0,879.57,0.21
5.332,0,877.2,0.21
5.337,0,875.26,0.21
5.342,0,875.1,0.21
5.347,77,872.66,0.21
5.352,0,872.65,0.21
5.357,0,872.65,0.21
5.362,0,869.81,0.21
5.367,0,866.38,0.21
5.372,42,866.37,0.21
5.377,0,866.33,0.21
5.382,0,866.23,0.21
5.387,331,866.08,0.21
5.392,39,866.08,0.21
5.397,0,864.97,0.21
5.402,0,864.97,0.21
5.407,0,861.44,0.21
5.413,0,859.26,0.21
5.417,0,858.61,0.21
5.422,0,858.61,0.21
5.427,0,858.61,0.21
5.432,0,858.61,0.21
5.437,0,857.57,0.21
5.443,0,857.57,0.21
5.447,0,857.5,0.21
5.452,0,855.73,0.21
5.457,0,855.38,0.21
5.462,0,844.78,0.21
5.467,0,844.66,0.21
5.472,0,839.29,0.2
5.477,119,836.5,0.2
5.482,0,835.14,0.2
5.487,0,835.02,0.2
5.492,0,835.0,0.2
5.497,0,835.0,0.2
5.502,0,834.5,0.2
5.507,0,834.5,0.2
5.512,0,833.24,0.2
5.517,0,833.24,0.2
5.522,0,833.22,0.2
5.527,0,831.29,0.2
5.532,0,831.29,0.2
5.538,0,830.46,0.2
5.542,0,830.46,0.2
5.547,0,827.95,0.2
5.552,0,827.95,0.2
5.558,0,827.85,0.2
5.562,0,817.13,0.2
5.567,0,817.13,0.2
5.572,0,817.13,0.2
5.577,0,817.04,0.2
5.582,0,815.81,0.2
5.587,0,813.97,0.2
5.592,0,806.82,0.2
5.597,0,806.2,0.2
5.602,0,805.73,0.2
5.607,0,804.07,0.2
5.612,0,804.07,0.2
5.617,0,804.0,0.2
5.622,0,793.16,0.19
5.627,0,774.72,0.19
5.632,0,773.7,0.19
5.637,0,764.13,0.19
5.643,0,764.13,0.19
5.647,0,762.97,0.19
5.652,0,762.94,0.19
5.657,0,762.91,0.19
5.662,0,762.91,0.19
5.667,0,762.38,0.19
5.672,0,762.38,0.19
5.677,0,762.38,0.19
5.682,0,762.15,0.19
5.687,0,761.98,0.19
5.692,0,759.68,0.19
5.697,0,759.68,0.19
5.702,0,758.48,0.19
5.707,0,758.07,0.18
5.712,0,757.86,0.18
5.717,0,757.25,0.18
5.722,0,755.53,0.18
5.727,0,755.51,0.18
5.732,0,754.9,0.18
5.737,0,754.08,0.18
5.742,0,754.08,0.18
5.747,0,752.46,0.18
5.752,0,752.14,0.18
5.758,168,752.18,0.18
5.762,0,752.17,0.18
5.767,0,752.14,0.18
5.772,0,752.14,0.18
5.777,0,745.8,0.18
5.782,0,742.72,0.18
5.787,0,742.71,0.18
5.792,0,742.71,0.18
5.797,0,742.71,0.18
5.802,455,741.72,0.18
5.807,0,741.11,0.18
5.812,139,741.14,0.18
5.817,0,740.9,0.18
5.822,0,740.86,0.18
5.827,0,740.86,0.18
5.832,0,740.86,0.18
5.837,0,740.75,0.18
5.843,0,739.65,0.18
5.847,0,738.4,0.18
5.852,0,738.4,0.18
5.857,231,738.34,0.18
5.862,0,738.34,0.18
5.867,0,728.16,0.18
5.872,0,723.25,0.18
5.877,0,723.25,0.18
5.882,0,723.25,0.18
5.887,0,723.25,0.18
5.892,0,723.25,0.18
5.897,0,723.25,0.18
5.902,0,723.25,0.18
5.907,0,723.25,0.18
5.912,0,723.25,0.18
5.917,0,723.25,0.18
5.922,123,723.27,0.18
5.928,0,723.22,0.18
5.932,0,722.94,0.18
5.938,0,722.94,0.18
5.942,0,722.94,0.18
5.947,0,722.32,0.18
5.952,0,722.15,0.18
5.957,0,722.15,0.18
5.963,0,722.15,0.18
5.967,0,722.15,0.18
5.972,0,722.15,0.18
5.977,0,722.15,0.18
5.982,0,722.15,0.18
5.988,0,722.15,0.18
5.992,0,722.15,0.18
5.997,0,722.15,0.18
6.002,0,722.15,0.18
6.007,0,722.15,0.18
6.012,0,722.15,0.18
6.017,0,722.15,0.18
6.022,0,722.15,0.18
6.057,0,722.15,0.18
6.066,0,722.15,0.18
6.066,0,722.15,0.18
6.067,0,721.86,0.18
6.067,0,721.86,0.18
6.068,0,721.86,0.18
6.069,0,721.86,0.18
6.07,0,721.86,0.18
6.071,0,721.86,0.18
6.072,0,721.86,0.18
6.077,0,721.86,0.18
6.082,0,721.86,0.18
6.087,0,721.86,0.18
6.092,0,721.86,0.18
6.097,0,721.86,0.18
6.102,0,721.86,0.18
6.107,0,721.86,0.18
6.112,0,721.86,0.18
6.117,0,721.86,0.18
6.122,0,721.86,0.18
6.127,0,721.86,0.18
6.132,219,721.95,0.18
6.137,0,721.95,0.18
6.142,0,721.95,0.18
6.147,0,721.95,0.18
6.152,0,721.95,0.18
6.157,0,721.95,0.18
6.162,0,721.95,0.18
6.167,0,721.95,0.18
6.172,0,721.95,0.18
6.177,0,721.95,0.18
6.183,0,721.95,0.18
6.188,0,721.95,0.18
6.192,0,721.95,0.18
6.197,0,721.95,0.18
6.202,0,721.95,0.18
6.207,0,721.95,0.18
6.212,0,721.95,0.18
6.217,0,721.95,0.18
6.223,0,721.85,0.18
6.227,0,721.85,0.18
6.232,0,721.85,0.18
6.237,0,721.85,0.18
6.243,0,721.85,0.18
6.247,0,721.85,0.18
6.252,0,721.85,0.18
6.257,0,721.85,0.18
6.262,0,721.85,0.18
6.267,0,721.85,0.18
6.272,0,721.85,0.18
6.277,0,721.85,0.18
6.282,0,721.85,0.18
6.287,0,721.85,0.18
6.292,0,721.85,0.18
6.297,0,721.85,0.18
6.302,0,721.85,0.18
6.307,0,721.85,0.18
6.312,0,721.85,0.18
6.317,0,721.85,0.18
6.322,0,721.85,0.18
6.328,0,721.85,0.18
6.332,0,721.85,0.18
6.337,0,721.85,0.18
6.342,0,721.85,0.18
6.347,0,721.85,0.18
6.352,0,721.85,0.18
6.357,0,721.85,0.18
6.362,0,721.85,0.18
6.367,0,721.85,0.18
6.372,0,721.85,0.18
6.377,0,721.85,0.18
6.382,0,721.85,0.18
6.388,0,721.85,0.18
6.392,0,721.85,0.18
6.397,0,721.85,0.18
6.402,0,721.85,0.18
6.407,0,721.85,0.18
6.413,0,721.85,0.18
6.417,0,721.85,0.18
6.422,0,721.85,0.18
6.427,0,721.85,0.18
6.432,0,721.85,0.18
6.437,0,721.85,0.18
6.442,0,721.48,0.18
6.447,0,721.48,0.18
6.452,0,721.37,0.18
6.457,0,720.15,0.18
6.462,0,719.87,0.18
6.467,0,719.87,0.18
6.472,0,719.87,0.18
6.477,0,719.87,0.18
6.482,0,719.87,0.18
6.487,0,719.87,0.18
6.492,0,719.87,0.18
6.497,0,716.66,0.17
6.502,0,716.66,0.17
6.507,0,716.66,0.17
6.512,0,716.66,0.17
6.517,0,686.79,0.17
6.522,0,685.35,0.17
6.527,0,684.59,0.17
6.532,0,684.35,0.17
6.537,0,679.9,0.17
6.542,0,678.32,0.17
6.547,0,676.41,0.17
6.552,0,676.28,0.16
6.557,0,676.28,0.16
6.562,0,674.64,0.16
6.567,0,647.09,0.16
6.572,0,636.8,0.16
6.577,0,628.52,0.15
6.582,0,619.37,0.15
6.588,0,619.03,0.15
6.592,0,619.03,0.15
6.597,0,619.03,0.15
6.602,0,614.39,0.15
6.607,0,613.2,0.15
6.612,0,597.83,0.15
6.617,0,568.95,0.14
6.622,0,551.35,0.13
6.627,0,551.35,0.13
6.632,0,549.54,0.13
6.637,0,524.78,0.13
6.642,0,524.37,0.13
6.648,0,520.5,0.13
6.652,0,519.76,0.13
6.657,0,519.76,0.13
6.662,0,518.63,0.13
6.667,0,518.63,0.13
6.672,0,518.49,0.13
6.677,0,512.79,0.13
6.682,0,511.8,0.12
6.687,0,511.8,0.12
6.692,0,507.48,0.12
6.697,0,506.65,0.12
6.702,0,504.46,0.12
6.707,0,503.25,0.12
6.712,0,498.31,0.12
6.717,0,487.93,0.12
6.722,0,477.92,0.12
6.727,0,470.07,0.11
6.732,0,450.01,0.11
6.737,0,449.38,0.11
6.742,0,418.85,0.1
6.747,0,417.75,0.1
6.752,0,413.23,0.1
6.757,0,413.23,0.1
6.762,0,412.72,0.1
6.767,0,406.44,0.1
6.772,0,403.99,0.1
6.777,0,403.62,0.1
6.782,0,403.62,0.1
6.787,0,402.23,0.1
6.793,0,398.59,0.1
6.797,0,395.81,0.1
6.802,0,395.81,0.1
6.807,0,394.96,0.1
6.812,0,394.96,0.1
6.817,0,394.46,0.1
6.822,0,383.11,0.09
6.827,0,383.11,0.09
6.832,0,374.5,0.09
6.837,0,374.13,0.09
6.842,0,374.13,0.09
6.848,0,374.13,0.09
6.852,0,367.21,0.09
6.857,0,362.0,0.09
6.862,0,361.92,0.09
6.867,0,354.21,0.09
6.872,0,315.76,0.08
6.877,0,315.76,0.08
6.882,0,315.76,0.08
6.887,0,307.27,0.07
6.892,0,254.69,0.06
6.897,0,208.65,0.05
6.903,0,204.8,0.05
6.907,0,187.91,0.05
6.912,0,187.91,0.05
6.917,0,183.26,0.04
6.922,0,170.31,0.04
6.927,0,167.35,0.04
6.932,0,167.32,0.04
6.937,0,167.02,0.04
6.942,0,167.0,0.04
6.947,0,162.4,0.04
6.952,0,110.72,0.03
6.958,0,109.2,0.03
6.962,0,106.77,0.03
6.968,0,94.29,0.02
6.972,0,89.91,0.02
6.977,0,89.91,0.02
6.982,0,51.92,0.01
6.987,0,51.2,0.01
6.992,0,51.19,0.01
6.997,0,51.19,0.01
7.002,0,51.19,0.01
7.007,0,51.19,0.01
7.013,0,51.19,0.01
7.017,0,51.19,0.01
7.022,0,51.19,0.01
7.027,0,51.19,0.01
7.032,0,51.19,0.01
7.037,0,51.19,0.01
7.042,0,51.19,0.01
7.047,0,50.16,0.01
7.052,0,49.29,0.01
7.057,0,47.28,0.01
7.062,0,47.28,0.01
7.067,0,47.28,0.01
7.073,0,47.28,0.01
7.077,0,47.28,0.01
7.082,0,47.28,0.01
7.087,0,47.28,0.01
7.092,0,47.28,0.01
7.097,0,47.28,0.01
7.102,0,47.28,0.01
7.107,0,47.28,0.01
7.112,0,47.28,0.01
7.117,0,47.27,0.01
7.122,0,47.27,0.01
7.128,0,47.27,0.01
7.132,0,47.27,0.01
7.137,0,47.27,0.01
7.142,0,47.27,0.01
7.147,0,47.27,0.01
7.152,0,47.27,0.01
7.158,0,47.27,0.01
7.162,0,47.27,0.01
7.167,0,47.27,0.01
7.172,0,43.67,0.01
7.177,0,43.67,0.01
7.182,0,43.67,0.01
7.187,0,43.67,0.01
7.192,0,43.67,0.01
7.197,0,43.67,0.01
7.202,0,43.67,0.01
7.207,0,43.67,0.01
7.212,0,43.67,0.01
7.217,0,43.67,0.01
7.222,0,43.66,0.01
7.227,0,43.66,0.01
7.232,0,43.66,0.01
7.238,0,43.66,0.01
7.242,0,43.66,0.01
7.247,0,43.66,0.01
7.252,0,40.11,0.01
7.258,0,40.11,0.01
7.262,0,40.11,0.01
7.267,0,40.11,0.01
7.273,0,40.11,0.01
7.279,0,40.11,0.01
7.283,0,40.11,0.01
7.288,0,40.11,0.01
7.293,0,40.11,0.01
7.298,0,38.55,0.01
7.303,0,35.49,0.01
7.308,0,35.49,0.01
7.314,0,35.49,0.01
7.318,0,35.49,0.01
7.323,0,35.49,0.01
7.328,0,35.49,0.01
7.333,0,35.49,0.01
7.338,0,35.49,0.01
7.343,0,35.49,0.01
7.348,0,35.29,0.01
7.353,0,35.29,0.01
7.358,0,35.29,0.01
7.363,0,35.29,0.01
7.368,0,35.29,0.01
7.373,0,35.22,0.01
7.378,0,35.22,0.01
7.383,0,35.22,0.01
7.388,0,31.09,0.01
7.393,0,31.03,0.01
7.399,0,31.03,0.01
7.403,0,31.03,0.01
7.408,0,31.03,0.01
7.413,0,31.03,0.01
7.418,0,31.03,0.01
7.424,0,31.03,0.01
7.428,0,31.03,0.01
7.433,0,31.03,0.01
7.438,0,31.03,0.01
7.443,0,31.03,0.01
7.449,0,31.03,0.01
7.453,0,31.03,0.01
7.458,0,31.03,0.01
7.463,0,31.03,0.01
7.468,0,31.03,0.01
7.473,0,31.03,0.01
7.478,0,30.46,0.01
7.483,0,30.46,0.01
7.488,0,30.46,0.01
7.493,0,30.46,0.01
7.498,0,30.46,0.01
7.503,0,30.46,0.01
7.508,0,30.46,0.01
7.513,0,30.46,0.01
7.518,0,30.46,0.01
7.523,0,30.46,0.01
7.528,0,30.46,0.01
7.533,0,30.46,0.01
7.538,0,30.46,0.01
7.543,0,30.46,0.01
7.548,0,30.46,0.01
7.553,0,30.46,0.01
7.558,0,30.46,0.01
7.563,0,30.46,0.01
7.568,0,30.46,0.01
7.573,0,30.46,0.01
7.578,0,30.46,0.01
7.583,0,30.46,0.01
7.588,0,30.46,0.01
7.593,0,30.46,0.01
7.598,0,30.46,0.01
7.603,0,30.46,0.01
7.608,0,30.46,0.01
7.613,0,30.46,0.01
7.618,0,30.46,0.01
7.623,0,30.46,0.01
7.628,0,30.46,0.01
7.633,0,30.46,0.01
7.638,0,30.46,0.01
7.643,0,30.46,0.01
7.648,0,30.46,0.01
7.653,0,30.46,0.01
7.658,0,30.46,0.01
7.663,0,30.46,0.01
7.668,0,30.46,0.01
7.673,0,30.46,0.01
7.678,0,30.46,0.01
7.683,0,30.46,0.01
7.688,0,30.46,0.01
7.693,0,30.46,0.01
7.698,0,30.46,0.01
7.703,0,30.46,0.01
7.708,0,30.46,0.01
7.713,0,30.46,0.01
7.718,0,30.46,0.01
7.723,0,30.46,0.01
7.728,0,30.46,0.01
7.733,0,30.46,0.01
7.738,0,30.46,0.01
7.743,0,30.46,0.01
7.748,0,30.46,0.01
7.753,0,30.46,0.01
7.758,0,29.27,0.01
7.763,0,29.27,0.01
7.768,0,29.27,0.01
7.773,0,29.27,0.01
7.778,0,29.27,0.01
7.783,0,29.27,0.01
7.788,0,29.27,0.01
7.793,0,29.27,0.01
7.804,0,29.27,0.01
7.805,0,18.42,0.0
7.808,0,18.42,0.0
7.814,0,17.06,0.0
7.822,0,17.06,0.0
7.825,0,17.06,0.0
7.828,0,17.06,0.0
7.833,0,17.06,0.0
7.838,0,17.06,0.0
7.843,0,17.06,0.0
7.848,0,17.06,0.0
7.853,0,17.06,0.0
7.858,0,12.56,0.0
7.863,0,12.56,0.0
7.869,0,12.56,0.0
7.873,0,12.56,0.0
7.878,0,12.56,0.0
7.883,0,12.56,0.0
7.888,0,12.56,0.0
7.893,0,12.56,0.0
7.898,0,12.56,0.0
7.903,0,12.56,0.0
7.909,0,12.56,0.0
7.913,0,12.56,0.0
7.918,0,12.56,0.0
7.923,0,10.95,0.0
7.928,0,10.95,0.0
7.933,0,10.95,0.0
7.938,0,10.95,0.0
7.943,0,10.95,0.0
7.948,0,10.95,0.0
7.953,0,10.95,0.0
7.958,0,10.95,0.0
7.963,0,10.95,0.0
7.969,0,10.95,0.0
7.973,0,10.95,0.0
7.978,0,10.95,0.0
7.983,0,10.95,0.0
7.988,0,10.95,0.0
7.993,0,10.95,0.0
7.998,0,10.95,0.0
8.003,0,10.95,0.0
8.008,0,10.95,0.0
8.013,0,10.95,0.0
8.018,0,10.95,0.0
8.023,0,10.95,0.0
8.028,0,10.95,0.0
8.033,0,10.95,0.0
8.038,0,10.95,0.0
8.043,0,10.95,0.0
8.048,0,10.95,0.0
8.053,0,10.95,0.0
8.058,0,10.95,0.0
8.063,0,10.95,0.0
8.068,0,10.95,0.0
8.073,0,10.95,0.0
8.078,0,10.95,0.0
8.084,0,10.95,0.0
8.088,0,10.95,0.0
8.093,0,10.95,0.0
8.098,0,10.95,0.0
8.103,0,10.95,0.0
8.108,0,10.95,0.0
8.113,0,10.95,0.0
8.118,0,10.95,0.0
8.123,0,10.95,0.0
8.128,0,10.95,0.0
8.133,0,0.0,0.0
8.138,0,0.0,0.0
8.143,0,0.0,0.0
8.148,0,0.0,0.0
8.153,0,0.0,0.0
8.158,0,0.0,0.0
8.163,0,0.0,0.0
8.168,0,0.0,0.0
8.173,0,0.0,0.0
8.178,0,0.0,0.0
8.183,0,0.0,0.0
8.188,0,0.0,0.0
8.194,0,0.0,0.0
8.198,0,0.0,0.0
8.203,0,0.0,0.0
8.208,0,0.0,0.0
8.213,0,0.0,0.0
8.218,0,0.0,0.0
8.223,0,0.0,0.0
8.228,0,0.0,0.0
8.233,0,0.0,0.0
8.238,0,0.0,0.0
8.243,0,0.0,0.0
8.248,0,0.0,0.0
8.253,0,0.0,0.0
8.258,0,0.0,0.0
8.263,0,0.0,0.0
8.268,0,0.0,0.0
8.273,0,0.0,0.0
8.278,0,0.0,0.0
8.283,0,0.0,0.0
8.288,0,0.0,0.0
8.293,0,0.0,0.0
8.298,0,0.0,0.0
8.303,0,0.0,0.0
8.308,0,0.0,0.0
8.313,0,0.0,0.0
8.318,0,0.0,0.0
8.323,0,0.0,0.0
8.328,0,0.0,0.0
8.333,0,0.0,0.0
8.338,0,0.0,0.0
8.343,0,0.0,0.0
8.348,0,0.0,0.0
8.353,0,0.0,0.0
8.358,0,0.0,0.0
8.363,0,0.0,0.0
8.368,0,0.0,0.0
8.373,0,0.0,0.0
8.378,0,0.0,0.0
8.383,0,0.0,0.0
8.388,0,0.0,0.0
8.393,0,0.0,0.0
8.398,0,0.0,0.0
8.403,0,0.0,0.0
8.408,0,0.0,0.0
8.413,0,0.0,0.0
8.418,0,0.0,0.0
8.423,0,0.0,0.0
8.429,0,0.0,0.0
8.433,0,0.0,0.0
8.438,0,0.0,0.0
8.443,0,0.0,0.0
8.449,0,0.0,0.0
8.453,0,0.0,0.0
8.458,0,0.0,0.0
8.463,0,0.0,0.0
8.468,0,0.0,0.0
8.473,0,0.0,0.0
8.478,0,0.0,0.0
8.484,0,0.0,0.0
8.488,0,0.0,0.0
8.493,0,0.0,0.0
8.498,0,0.0,0.0
8.503,0,0.0,0.0
8.508,0,0.0,0.0
8.513,0,0.0,0.0
8.518,0,0.0,0.0
8.523,0,0.0,0.0
8.528,0,0.0,0.0
8.533,0,0.0,0.0
8.538,0,0.0,0.0
8.544,0,0.0,0.0
8.548,0,0.0,0.0
8.553,0,0.0,0.0
8.558,0,0.0,0.0
8.564,0,0.0,0.0
8.568,0,0.0,0.0
8.573,0,0.0,0.0
8.578,0,0.0,0.0
8.583,0,0.0,0.0
8.588,0,0.0,0.0
8.593,0,0.0,0.0
8.598,0,0.0,0.0
8.603,0,0.0,0.0
8.608,0,0.0,0.0
8.613,0,0.0,0.0
8.618,0,0.0,0.0
8.623,0,0.0,0.0
8.628,0,0.0,0.0
8.633,0,0.0,0.0
8.638,0,0.0,0.0
8.643,0,0.0,0.0
8.648,0,0.0,0.0
8.653,0,0.0,0.0
8.659,0,0.0,0.0
8.663,0,0.0,0.0
8.668,0,0.0,0.0
8.673,0,0.0,0.0
8.678,0,0.0,0.0
8.683,0,0.0,0.0
8.688,0,0.0,0.0
8.693,0,0.0,0.0
8.698,0,0.0,0.0
8.703,0,0.0,0.0
8.708,0,0.0,0.0
8.713,0,0.0,0.0
8.718,0,0.0,0.0
8.723,0,0.0,0.0
8.728,0,0.0,0.0
8.733,0,0.0,0.0
8.738,0,0.0,0.0
8.743,0,0.0,0.0
8.748,0,0.0,0.0
8.753,0,0.0,0.0
8.758,0,0.0,0.0
8.763,0,0.0,0.0
8.768,0,0.0,0.0
8.773,0,0.0,0.0
8.778,0,0.0,0.0
8.783,0,0.0,0.0
8.788,0,0.0,0.0
8.793,0,0.0,0.0
8.798,0,0.0,0.0
8.803,0,0.0,0.0
8.808,0,0.0,0.0
8.813,0,0.0,0.0
8.818,0,0.0,0.0
8.823,0,0.0,0.0
8.828,0,0.0,0.0
8.833,0,0.0,0.0
8.838,0,0.0,0.0
8.843,0,0.0,0.0
8.848,0,0.0,0.0
8.853,0,0.0,0.0
8.858,0,0.0,0.0
8.863,0,0.0,0.0
8.868,0,0.0,0.0
8.873,0,0.0,0.0
8.878,0,0.0,0.0
8.883,0,0.0,0.0
8.888,0,0.0,0.0
8.893,0,0.0,0.0
8.898,0,0.0,0.0
8.903,0,0.0,0.0
8.908,0,0.0,0.0
8.913,0,0.0,0.0
8.918,0,0.0,0.0
8.923,0,0.0,0.0
8.928,0,0.0,0.0
8.933,0,0.0,0.0
8.938,0,0.0,0.0
8.943,0,0.0,0.0
8.948,0,0.0,0.0
8.953,0,0.0,0.0
8.958,0,0.0,0.0
8.963,0,0.0,0.0
8.968,0,0.0,0.0
8.973,0,0.0,0.0
8.978,0,0.0,0.0
8.983,0,0.0,0.0
8.988,0,0.0,0.0
8.993,0,0.0,0.0
8.998,0,0.0,0.0
9.003,0,0.0,0.0
9.008,0,0.0,0.0
9.013,0,0.0,0.0
9.018,0,0.0,0.0
9.023,0,0.0,0.0
9.028,0,0.0,0.0
9.033,0,0.0,0.0
9.038,0,0.0,0.0
9.043,0,0.0,0.0
9.048,0,0.0,0.0
9.053,0,0.0,0.0
9.058,0,0.0,0.0
9.063,0,0.0,0.0
9.068,0,0.0,0.0
9.073,0,0.0,0.0
9.078,0,0.0,0.0
9.083,0,0.0,0.0
9.088,0,0.0,0.0
9.093,0,0.0,0.0
9.098,0,0.0,0.0
9.104,0,0.0,0.0
9.109,0,0.0,0.0
9.113,0,0.0,0.0
9.118,0,0.0,0.0
9.123,0,0.0,0.0
9.128,0,0.0,0.0
9.133,0,0.0,0.0
9.138,0,0.0,0.0
9.143,0,0.0,0.0
9.148,0,0.0,0.0
9.153,0,0.0,0.0
9.158,0,0.0,0.0
9.164,0,0.0,0.0
9.168,0,0.0,0.0
9.173,0,0.0,0.0
9.178,0,0.0,0.0
9.183,0,0.0,0.0
9.188,0,0.0,0.0
9.193,0,0.0,0.0
9.199,0,0.0,0.0
9.203,0,0.0,0.0
9.208,0,0.0,0.0
9.213,0,0.0,0.0
9.218,0,0.0,0.0
9.223,0,0.0,0.0
9.229,0,0.0,0.0
9.233,0,0.0,0.0
9.238,0,0.0,0.0
9.243,0,0.0,0.0
9.248,0,0.0,0.0
9.253,0,0.0,0.0
9.258,0,0.0,0.0
9.263,0,0.0,0.0
9.268,0,0.0,0.0
9.273,0,0.0,0.0
9.279,0,0.0,0.0
9.284,0,0.0,0.0
9.289,0,0.0,0.0
9.294,0,0.0,0.0
9.299,0,0.0,0.0
9.304,0,0.0,0.0
9.309,0,0.0,0.0
9.314,0,0.0,0.0
9.319,0,0.0,0.0
9.324,0,0.0,0.0
9.329,0,0.0,0.0
9.334,0,0.0,0.0
9.339,0,0.0,0.0
9.344,0,0.0,0.0
9.349,0,0.0,0.0
9.354,0,0.0,0.0
9.359,0,0.0,0.0
9.364,0,0.0,0.0
9.369,0,0.0,0.0
9.374,0,0.0,0.0
9.379,0,0.0,0.0
9.384,0,0.0,0.0
9.389,0,0.0,0.0
9.394,0,0.0,0.0
9.399,0,0.0,0.0
9.404,0,0.0,0.0
9.409,0,0.0,0.0
9.414,0,0.0,0.0
9.419,0,0.0,0.0
9.424,0,0.0,0.0
9.429,0,0.0,0.0
9.434,0,0.0,0.0
9.439,0,0.0,0.0
9.444,0,0.0,0.0
9.449,0,0.0,0.0
9.455,0,0.0,0.0
9.459,0,0.0,0.0
9.464,0,0.0,0.0
9.469,0,0.0,0.0
9.474,0,0.0,0.0
9.479,0,0.0,0.0
9.484,0,0.0,0.0
9.489,0,0.0,0.0
9.496,0,0.0,0.0
9.511,0,0.0,0.0
9.521,0,0.0,0.0
9.522,0,0.0,0.0
9.522,0,0.0,0.0
9.522,0,0.0,0.0
9.524,0,0.0,0.0
9.529,0,0.0,0.0
9.534,0,0.0,0.0
9.539,0,0.0,0.0
9.544,0,0.0,0.0
9.549,0,0.0,0.0
9.554,0,0.0,0.0
9.559,0,0.0,0.0
9.564,0,0.0,0.0
9.569,0,0.0,0.0
9.574,0,0.0,0.0
9.579,0,0.0,0.0
9.584,0,0.0,0.0
9.589,0,0.0,0.0
9.594,0,0.0,0.0
9.599,0,0.0,0.0
9.604,0,0.0,0.0
9.609,0,0.0,0.0
9.614,0,0.0,0.0
9.619,0,0.0,0.0
9.624,0,0.0,0.0
9.629,0,0.0,0.0
9.634,0,0.0,0.0
9.639,0,0.0,0.0
9.644,0,0.0,0.0
9.649,0,0.0,0.0
9.654,0,0.0,0.0
9.659,0,0.0,0.0
9.665,0,0.0,0.0
9.669,0,0.0,0.0
9.674,0,0.0,0.0
9.679,0,0.0,0.0
9.684,0,0.0,0.0
9.689,0,0.0,0.0
9.694,0,0.0,0.0
9.699,0,0.0,0.0
9.704,0,0.0,0.0
9.709,0,0.0,0.0
9.714,0,0.0,0.0
9.719,0,0.0,0.0
9.724,0,0.0,0.0
9.729,0,0.0,0.0
9.734,0,0.0,0.0
9.739,0,0.0,0.0
9.744,0,0.0,0.0
9.749,0,0.0,0.0
9.754,0,0.0,0.0
9.759,0,0.0,0.0
9.764,0,0.0,0.0
9.769,0,0.0,0.0
9.774,46,2.3,0.0
9.779,6,2.32,0.0
9.784,6,2.34,0.0
9.789,271,13.75,0.0
9.794,0,13.75,0.0
9.799,24,13.8,0.0
9.804,0,13.8,0.0
9.809,1431,72.87,0.02
9.814,1021,88.97,0.02
9.819,1368,112.23,0.03
9.824,670,117.12,0.03
9.829,0,117.12,0.03
9.834,0,117.12,0.03
9.839,395,118.77,0.03
9.844,0,118.77,0.03
9.849,318,119.83,0.03
9.855,589,123.4,0.03
9.86,3,123.4,0.03
9.864,0,123.4,0.03
9.869,1403,141.94,0.03
9.874,1021,150.84,0.04
9.88,923,157.75,0.04
9.884,77,157.79,0.04
9.889,197,158.1,0.04
9.894,2222,193.23,0.05
9.899,2026,218.18,0.05
9.904,1486,230.48,0.06
9.909,573,232.25,0.06
9.915,1368,242.12,0.06
9.919,4095,317.09,0.08
9.924,311,317.47,0.08
9.929,28,317.47,0.08
9.934,0,317.47,0.08
9.939,104,317.51,0.08
9.944,0,317.51,0.08
9.949,6,317.51,0.08
9.954,750,319.72,0.08
9.959,1566,329.17,0.08
9.964,22,329.17,0.08
9.969,877,332.08,0.08
9.974,1583,341.38,0.08
9.979,0,341.38,0.08
9.984,618,342.78,0.08
9.989,1112,347.26,0.08
9.994,159,347.35,0.08
9.999,0,347.35,0.08
10.004,363,347.82,0.08
